doc_idx,phrase_idx,count
13,669,1
13,925,1
13,17,1
13,2792,1
13,43,1
13,396,1
13,6495,1
13,1422,1
13,980,1
13,3871,1
13,6126,1
13,8736,1
13,1744,1
13,2197,1
13,31,1
13,1691,1
13,576,1
13,62,1
13,597,1
13,469,1
13,3975,1
14,787,1
14,3774,1
14,60,2
14,50,1
14,2438,1
14,786,1
14,8910,2
14,382,1
14,8,1
14,147,1
14,1880,1
14,1285,1
14,0,2
14,2852,1
14,2060,1
14,4642,1
14,563,1
14,45,1
14,1305,1
14,736,1
14,905,1
14,3808,1
14,8587,1
14,9559,1
14,1386,1
14,695,1
14,176,1
14,1469,2
14,3903,1
14,4593,1
14,878,1
14,5080,1
14,29,1
14,384,1
14,1238,1
14,381,1
14,1174,2
14,8029,1
14,1107,1
14,5985,1
14,6315,1
14,2789,1
14,4088,1
14,759,1
14,479,1
14,3968,1
14,242,1
14,6,1
14,196,1
14,7455,1
14,124,2
14,1097,1
14,3096,1
14,4177,1
14,283,1
14,139,1
14,126,1
14,1789,1
15,552,1
15,6063,1
15,17,1
15,490,1
15,9661,1
15,1221,1
15,1796,1
15,771,1
15,1337,1
15,57,1
15,443,3
15,972,1
15,37,1
15,0,4
15,590,1
15,7137,1
15,5,1
15,582,1
15,922,1
15,223,1
15,199,1
15,2397,1
15,2274,1
15,9249,1
15,5306,1
15,6976,1
15,759,1
15,2613,1
15,7714,1
15,7311,1
15,6818,1
15,5261,1
15,4889,1
15,3933,1
15,5552,1
15,620,1
15,248,2
15,14,1
15,498,1
15,298,1
15,1519,1
15,2143,1
15,102,1
15,30,1
15,1343,1
15,1,1
15,5598,1
15,1313,1
15,325,1
15,8340,1
15,2754,2
15,8138,1
15,8980,1
15,2872,1
15,4675,1
15,2829,1
15,8281,1
15,1604,1
15,7495,1
15,2370,1
15,2898,1
15,448,1
15,412,1
15,6,1
15,2700,2
15,3973,1
15,1332,1
15,288,1
15,7688,1
15,1000,1
15,6222,1
16,48,2
16,2,1
16,162,1
16,7284,1
16,3536,1
16,0,3
16,1701,3
16,1005,3
16,9104,3
16,388,1
16,62,1
16,367,1
16,38,1
16,1352,1
16,5068,1
16,468,1
16,2869,1
16,8906,1
16,537,4
16,333,2
16,3,2
16,58,1
16,9058,1
16,3591,1
16,675,1
16,4967,2
16,804,1
16,52,2
16,27,2
16,251,1
16,9564,2
16,355,1
16,5926,1
16,3043,1
16,1203,1
16,716,1
16,4214,2
16,1046,1
16,3252,1
16,7438,1
16,3767,1
16,1872,1
16,152,1
16,6,1
16,4169,1
16,3338,1
16,188,1
16,129,1
16,6560,1
16,553,1
16,738,1
16,145,1
16,4711,2
16,3465,1
16,3265,1
16,6347,1
16,2138,1
16,874,1
16,18,1
16,331,1
16,15,1
16,4225,1
16,2441,1
16,3251,1
16,8,1
16,2785,1
16,4,1
16,422,1
16,517,1
16,761,1
16,1875,1
16,1222,1
16,2642,1
16,57,1
16,2292,1
16,1490,1
16,1,1
16,31,1
17,2,1
17,3472,1
17,308,1
17,459,1
17,5025,1
17,4790,1
17,5265,1
17,898,2
17,2015,1
17,766,1
17,313,1
17,1232,1
17,51,1
17,6,2
17,2483,1
17,8897,1
17,1964,1
17,6198,1
17,3,1
17,1633,1
17,264,1
17,323,1
17,8620,1
17,15,1
17,21,1
17,197,1
17,528,1
17,1497,1
17,1967,1
17,873,1
17,626,1
17,939,1
17,916,1
17,0,1
17,508,1
17,8321,1
17,9629,1
17,201,1
17,212,1
17,120,1
17,97,1
17,834,1
17,4,1
17,283,1
17,8596,1
17,1511,1
17,8306,1
17,801,1
18,211,1
18,17,1
18,639,1
18,3636,2
18,553,1
18,3721,1
18,5395,1
18,9,1
18,5147,1
18,496,1
18,5205,2
18,4004,1
18,1836,2
18,663,1
18,324,1
18,35,1
18,1697,1
18,8,4
18,25,3
18,39,3
18,5018,1
18,3034,1
18,53,1
18,203,1
18,1295,1
18,2189,1
18,4583,1
18,7,1
18,1742,2
18,183,1
18,9098,1
18,3540,1
18,749,1
18,7262,1
18,5178,2
18,877,2
18,2461,2
18,2527,1
18,1994,1
18,6,2
18,189,1
18,9184,1
18,6782,1
18,7378,1
18,18,1
18,63,1
18,4273,1
18,1560,1
18,452,1
18,3106,1
18,3352,1
18,142,1
18,1436,1
18,1044,1
18,445,2
18,8882,1
18,6328,1
18,6704,1
18,304,2
18,535,1
18,48,2
18,7386,1
18,1332,1
18,288,1
18,1231,1
18,395,2
18,101,1
18,49,1
18,582,1
18,922,1
18,3686,1
18,4867,1
18,5062,1
18,108,1
18,26,1
18,1,1
18,158,1
18,65,1
18,907,1
18,563,1
18,4745,1
18,795,1
18,6798,1
18,10,1
18,9487,1
18,4128,2
18,5554,1
18,6117,1
18,54,1
18,40,1
18,6600,1
18,4,1
18,143,1
18,90,1
18,5799,1
18,5291,1
19,82,2
19,41,3
19,4969,4
19,25,1
19,67,1
19,12,1
19,3,3
19,4093,2
19,7929,2
19,640,2
19,277,3
19,2475,1
19,988,1
19,855,1
19,3544,1
19,3269,1
19,8216,1
19,7942,1
19,2374,2
19,543,1
19,2121,1
19,639,1
19,4460,1
19,8635,1
19,5798,1
19,109,1
19,393,2
19,0,3
19,3143,1
19,2833,1
19,2737,1
19,4448,1
19,191,1
19,47,1
19,2217,1
19,22,1
19,511,1
19,121,1
19,2486,1
19,779,1
19,8484,1
20,580,2
20,418,1
20,171,1
20,3800,1
20,1964,1
20,2305,1
20,8057,1
20,102,1
20,992,1
20,4113,1
20,695,1
20,176,1
20,9595,1
20,4616,1
20,142,1
20,151,1
20,5374,1
20,1512,1
20,9349,1
20,1081,1
20,5351,1
20,1762,1
20,8012,1
20,892,1
20,437,1
20,5743,1
20,1535,1
20,185,1
20,1273,1
20,5647,1
20,958,1
20,563,1
20,5498,1
20,896,1
20,239,1
20,4425,1
21,2,1
21,148,1
21,1913,1
21,622,1
21,1832,1
21,88,1
21,541,1
21,1597,6
21,2619,6
21,111,1
21,7769,1
21,1,2
21,58,1
21,4497,1
21,252,2
21,0,5
21,31,2
21,117,2
21,208,1
21,477,1
21,3314,1
21,248,1
21,1729,5
21,15,1
