phrase_idx,phrase,n_docs,total_count
7588,preferences_can,11,12
7589,preferred_to,12,12
7590,presented_here,12,12
7591,previous_research,11,12
7592,price_or,12,12
7593,prices_at,12,12
7594,principal_can,11,12
7595,principles_of,11,12
7596,probabilities_are,12,12
7597,processes_and,11,12
7598,producers_and,11,12
7599,product_prices,11,12
7600,product_quality,9,12
7601,products_in,12,12
7602,profit_sharing,10,12
7603,profits_of,12,12
7604,program_is,10,12
7605,programs_on,10,12
7606,properties_and,12,12
7607,properties_in,12,12
7608,propose_simple,12,12
7609,proposed_to,12,12
7610,proposition_is,12,12
7611,protection_in,11,12
7612,public_schools,11,12
7613,purchase_of,11,12
7614,quality_is,11,12
7615,quasi_maximum,12,12
7616,rate_for,12,12
7617,rates_by,12,12
7618,rates_we,12,12
7619,real_effects,10,12
7620,relationship_to,12,12
7621,relationships_among,12,12
7622,relevant_for,12,12
7623,rent_seeking,10,12
7624,reports_on,12,12
7625,restrictions_in,12,12
7626,rests_on,12,12
7627,result_for,12,12
7628,returns_we,12,12
7629,rise_of,11,12
7630,risk_the,12,12
7631,rules_are,11,12
7632,saving_in,9,12
7633,search_frictions,11,12
7634,seen_as,12,12
7635,seen_to,12,12
7636,selection_bias,10,12
7637,selection_into,11,12
7638,selling_to,11,12
7639,sense_and,11,12
7640,sense_in,12,12
7641,serially_correlated,11,12
7642,series_for,11,12
7643,sets_the,12,12
7644,shapley_value,9,12
7645,share_in,10,12
7646,shocks_on,12,12
7647,should_have,12,12
7648,significant_effects,11,12
7649,significantly_more,12,12
7650,similar_in,12,12
7651,social_cost,8,12
7652,social_interactions,8,12
7653,some_degree,11,12
7654,some_other,12,12
7655,space_the,12,12
7656,specification_error,9,12
7657,specification_test,7,12
7658,states_are,11,12
7659,states_as,11,12
7660,states_from,12,12
7661,states_is,12,12
7662,statics_of,11,12
7663,strategic_behavior,11,12
7664,strategies_and,9,12
7665,strategies_of,12,12
7666,strategy_of,12,12
7667,strategy_profile,6,12
7668,strongly_to,12,12
7669,structure_for,12,12
7670,subjected_to,12,12
7671,subsets_of,11,12
7672,subsidies_and,12,12
7673,substantially_higher,11,12
7674,substitute_for,12,12
7675,substitution_effects,12,12
7676,suggested_and,11,12
7677,supply_elasticities,12,12
7678,supply_elasticity,10,12
7679,supply_shocks,9,12
7680,symmetric_and,11,12
7681,take_up,10,12
7682,taking_the,11,12
7683,technique_is,11,12
7684,tendency_for,12,12
7685,terms_and,11,12
7686,than_an,12,12
7687,than_average,8,12
7688,than_half,12,12
7689,than_it,12,12
7690,than_when,11,12
7691,that_by,12,12
7692,that_capital,12,12
7693,that_depends,12,12
7694,that_determines,12,12
7695,that_differ,12,12
7696,that_economic,11,12
7697,that_explains,12,12
7698,that_private,11,12
7699,that_public,12,12
7700,the_1920s,11,12
7701,the_accumulation,12,12
7702,the_aggregation,10,12
7703,the_analytical,12,12
7704,the_cash,10,12
7705,the_city,11,12
7706,the_conjecture,7,12
7707,the_constant,11,12
7708,the_contrary,12,12
7709,the_debate,9,12
7710,the_derived,9,12
7711,the_difficulty,12,12
7712,the_edgeworth,9,12
7713,the_emergence,12,12
7714,the_endogeneity,12,12
7715,the_endowment,7,12
7716,the_externality,8,12
7717,the_gender,10,12
7718,the_gmm,7,12
7719,the_intergenerational,12,12
7720,the_japanese,10,12
7721,the_kind,11,12
7722,the_left,10,12
7723,the_macroeconomic,11,12
7724,the_margin,11,12
7725,the_microeconomic,12,12
7726,the_necessary,12,12
7727,the_network,12,12
7728,the_outcomes,11,12
7729,the_practical,12,12
7730,the_preceding,12,12
7731,the_predictive,10,12
7732,the_profits,11,12
7733,the_separation,10,12
7734,the_target,8,12
7735,the_transfer,11,12
7736,the_twentieth,12,12
7737,the_ultimate,12,12
7738,the_unobserved,10,12
7739,the_variances,11,12
7740,the_varying,5,12
7741,the_within,10,12
7742,their_actions,12,12
7743,their_information,11,12
7744,their_respective,12,12
7745,then_it,12,12
7746,then_there,12,12
7747,then_use,12,12
7748,theoretic_model,12,12
7749,theoretical_results,12,12
7750,theory_by,12,12
7751,these_and,12,12
7752,these_axioms,10,12
7753,these_measures,11,12
7754,these_policies,12,12
7755,these_studies,10,12
7756,third_party,8,12
7757,thirds_of,12,12
7758,this_comment,11,12
7759,this_economy,11,12
7760,this_journal,12,12
7761,this_mechanism,10,12
7762,this_policy,11,12
7763,this_proposition,12,12
7764,this_purpose,12,12
7765,this_view,12,12
7766,this_we,12,12
7767,those_which,12,12
7768,thought_to,11,12
7769,three_different,12,12
7770,three_or,12,12
7771,time_it,12,12
7772,time_preferences,9,12
7773,times_of,10,12
7774,timing_and,12,12
7775,to_acquire,11,12
7776,to_alternative,12,12
7777,to_assume,11,12
7778,to_bring,12,12
7779,to_cause,12,12
7780,to_correct,12,12
7781,to_dominate,12,12
7782,to_enforce,11,12
7783,to_exogenous,12,12
7784,to_facilitate,12,12
7785,to_general,12,12
7786,to_government,12,12
7787,to_his,12,12
7788,to_in,12,12
7789,to_integrate,11,12
7790,to_investment,9,12
7791,to_less,12,12
7792,to_linear,12,12
7793,to_long,11,12
7794,to_percentage,12,12
7795,to_public,12,12
7796,to_random,12,12
7797,to_reconcile,12,12
7798,to_shed,12,12
7799,to_single,12,12
7800,to_stochastic,11,12
7801,to_switch,12,12
7802,tool_for,12,12
7803,toward_risk,11,12
7804,transfers_are,11,12
7805,trend_in,11,12
7806,turn_out,12,12
7807,two_new,12,12
7808,two_players,12,12
7809,two_ways,12,12
7810,unaffected_by,12,12
7811,uncertainty_are,12,12
7812,under_an,12,12
7813,under_different,12,12
7814,under_very,12,12
7815,underlying_the,12,12
7816,uniqueness_and,12,12
7817,upper_and,12,12
7818,use_their,11,12
7819,useful_to,11,12
7820,using_model,12,12
7821,utilized_to,11,12
7822,vector_autoregressive,11,12
7823,very_small,12,12
7824,voting_rule,8,12
7825,wage_distribution,6,12
7826,wage_increases,9,12
7827,wages_to,12,12
7828,we_calculate,12,12
7829,we_combine,12,12
7830,wealth_effect,6,12
7831,welfare_costs,11,12
7832,were_randomly,9,12
7833,were_the,12,12
7834,were_used,12,12
7835,when_is,12,12
7836,when_preferences,11,12
7837,which_workers,12,12
7838,why_do,12,12
7839,will_also,12,12
7840,wish_to,12,12
7841,with_labor,12,12
7842,with_particular,12,12
7843,with_random,11,12
7844,with_significant,11,12
7845,with_simple,12,12
7846,with_small,12,12
7847,with_substantial,12,12
7848,within_and,11,12
7849,work_has,12,12
7850,zero_and,12,12
7851,zero_in,12,12
7852,across_regions,10,11
7853,action_and,9,11
7854,actions_and,11,11
7855,actions_of,11,11
7856,activity_is,11,11
7857,additional_information,9,11
7858,additively_separable,10,11
7859,agent_can,11,11
7860,aggregate_economic,10,11
7861,aggregate_investment,8,11
7862,aggregate_production,9,11
7863,aggregation_of,11,11
7864,allocation_rule,6,11
7865,also_discuss,11,11
7866,also_examined,11,11
7867,also_suggests,11,11
7868,alternatives_the,10,11
7869,among_firms,11,11
7870,among_individuals,11,11
7871,an_asymptotically,11,11
7872,an_autoregressive,10,11
7873,an_estimation,11,11
7874,an_exact,11,11
7875,an_examination,11,11
7876,an_income,11,11
7877,an_opportunity,11,11
7878,an_outcome,10,11
7879,an_understanding,9,11
7880,analysis_also,11,11
7881,analysis_focuses,11,11
7882,analyze_this,11,11
7883,and_applies,11,11
7884,and_cannot,11,11
7885,and_certain,11,11
7886,and_compare,11,11
7887,and_consumers,10,11
7888,and_destruction,9,11
7889,and_discussed,11,11
7890,and_economically,10,11
7891,and_enforcement,11,11
7892,and_examine,10,11
7893,and_expenditure,10,11
7894,and_given,11,11
7895,and_greater,11,11
7896,and_had,10,11
7897,and_human,11,11
7898,and_identically,11,11
7899,and_inflation,10,11
7900,and_natural,11,11
7901,and_quantitative,11,11
7902,and_quantities,11,11
7903,and_reduces,11,11
7904,and_sales,11,11
7905,and_selling,11,11
7906,and_technological,11,11
7907,and_unobserved,10,11
7908,and_utility,11,11
7909,and_value,9,11
7910,and_work,11,11
7911,and_worker,11,11
7912,and_yields,11,11
7913,answer_to,11,11
7914,any_equilibrium,11,11
7915,appear_in,9,11
7916,approach_of,10,11
7917,approach_that,11,11
7918,appropriate_for,11,11
7919,are_always,11,11
7920,are_constructed,11,11
7921,are_due,11,11
7922,are_fixed,11,11
7923,are_largely,11,11
7924,are_on,10,11
7925,are_rejected,10,11
7926,are_relevant,11,11
7927,are_strategic,9,11
7928,areas_with,11,11
7929,arrow_pratt,7,11
7930,as_instruments,11,11
7931,as_of,11,11
7932,as_other,11,11
7933,assesses_the,11,11
7934,assumptions_concerning,11,11
7935,asymptotic_expansions,10,11
7936,at_given,11,11
7937,attention_has,11,11
7938,available_for,11,11
7939,average_price,8,11
7940,average_wages,8,11
7941,aversion_the,11,11
7942,aversion_to,11,11
7943,balance_sheets,10,11
7944,be_correlated,11,11
7945,be_pareto,10,11
7946,be_reduced,10,11
7947,be_too,9,11
7948,be_very,11,11
7949,be_written,11,11
7950,been_found,11,11
7951,been_to,11,11
7952,better_informed,9,11
7953,bid_and,9,11
7954,binary_choice,10,11
7955,black_and,8,11
7956,both_are,11,11
7957,both_models,11,11
7958,buffer_stock,6,11
7959,but_can,11,11
7960,but_do,11,11
7961,but_if,11,11
7962,but_when,11,11
7963,but_with,11,11
7964,buyers_are,9,11
7965,by_and,11,11
7966,by_factor,11,11
7967,by_itself,11,11
7968,by_observing,10,11
7969,by_standard,10,11
7970,calculation_of,11,11
7971,calculations_of,10,11
7972,can_achieve,10,11
7973,can_cause,11,11
7974,can_in,10,11
7975,capital_intensity,9,11
7976,captures_the,11,11
7977,carlo_simulations,11,11
7978,case_when,9,11
7979,case_with,10,11
7980,central_role,11,11
7981,ceo_pay,5,11
7982,ceteris_paribus,10,11
7983,changes_of,11,11
7984,characterized_as,11,11
7985,children_to,11,11
7986,choice_probabilities,9,11
7987,choice_set,9,11
7988,choice_sets,7,11
7989,climate_change,8,11
7990,coefficient_estimates,10,11
7991,coefficient_vector,7,11
7992,commitment_to,11,11
7993,competitive_firms,10,11
7994,competitive_industry,10,11
7995,conclusion_of,11,11
7996,conducted_in,11,11
7997,confirms_the,11,11
7998,conflict_and,10,11
7999,connection_with,11,11
8000,consistent_estimation,10,11
8001,constraints_are,10,11
8002,constraints_in,10,11
8003,constructed_in,11,11
8004,consumption_patterns,9,11
8005,control_and,10,11
8006,control_over,10,11
8007,controlled_by,8,11
8008,core_is,10,11
8009,correlated_across,10,11
8010,cost_benefit,8,11
8011,costs_associated,10,11
8012,costs_by,11,11
8013,covariance_matrices,11,11
8014,covering_the,11,11
8015,credit_constraints,9,11
8016,credit_markets,10,11
8017,crowding_out,10,11
8018,current_market,8,11
8019,current_price,9,11
8020,cycles_in,11,11
8021,decomposition_of,11,11
8022,decrease_the,11,11
8023,decreasing_absolute,9,11
8024,define_the,11,11
8025,demand_with,11,11
8026,demonstrates_the,11,11
8027,departure_from,10,11
8028,depend_not,11,11
8029,dependence_in,9,11
8030,derive_an,11,11
8031,derived_under,10,11
8032,develop_and,11,11
8033,difficulty_of,11,11
8034,directly_to,11,11
8035,discrimination_is,9,11
8036,distribution_functions,11,11
8037,disturbances_in,10,11
8038,dividends_and,9,11
8039,earlier_work,11,11
8040,earnings_in,10,11
8041,economics_in,10,11
8042,economy_has,11,11
8043,education_on,11,11
8044,education_we,9,11
8045,effect_for,10,11
8046,effects_is,11,11
8047,eg_the,10,11
8048,element_in,9,11
8049,eliminates_the,11,11
8050,empirical_likelihood,6,11
8051,entry_into,10,11
8052,environment_and,10,11
8053,environment_the,10,11
8054,equations_model,10,11
8055,equilibria_we,10,11
8056,equilibrium_path,10,11
8057,equilibrium_which,10,11
8058,equity_and,11,11
8059,error_learning,5,11
8060,essentially_the,11,11
8061,estimates_is,9,11
8062,estimates_to,11,11
8063,estimation_are,11,11
8064,estimation_procedures,10,11
8065,estimator_are,11,11
8066,estimator_the,10,11
8067,estimator_to,11,11
8068,ethnic_groups,10,11
8069,evidence_consistent,11,11
8070,example_in,11,11
8071,example_we,11,11
8072,examples_and,11,11
8073,examples_in,11,11
8074,excess_burden,6,11
8075,excise_taxes,8,11
8076,expansion_in,9,11
8077,expansions_of,11,11
8078,expenditures_are,11,11
8079,experimental_data,11,11
8080,experimental_results,11,11
8081,experiments_that,11,11
8082,experiments_we,11,11
8083,exploiting_the,11,11
8084,extension_to,11,11
8085,facts_of,10,11
8086,fear_of,11,11
8087,final_section,11,11
8088,find_support,11,11
8089,findings_in,11,11
8090,firm_has,10,11
8091,firms_from,11,11
8092,first_step,7,11
8093,fits_the,10,11
8094,fixed_and,11,11
8095,fixed_price,8,11
8096,flexibility_in,10,11
8097,for_assets,10,11
8098,for_consumer,11,11
8099,for_cross,11,11
8100,for_higher,9,11
8101,for_macroeconomic,11,11
8102,for_obtaining,11,11
8103,for_private,11,11
8104,for_short,10,11
8105,for_solving,11,11
8106,for_structural,11,11
8107,for_studying,11,11
8108,for_time,11,11
8109,for_understanding,9,11
8110,for_we,10,11
8111,forced_to,10,11
8112,forces_that,11,11
8113,foreign_investment,6,11
8114,formation_and,11,11
8115,formula_for,11,11
8116,formulated_as,11,11
8117,formulations_of,11,11
8118,from_capital,8,11
8119,from_our,11,11
8120,from_simple,11,11
8121,from_social,10,11
8122,functions_this,11,11
8123,future_prices,9,11
8124,futures_trading,7,11
8125,gains_are,11,11
8126,game_we,11,11
8127,games_that,11,11
8128,gap_is,10,11
8129,general_framework,11,11
8130,generate_the,11,11
8131,go_to,11,11
8132,goods_markets,10,11
8133,group_in,10,11
8134,growth_this,11,11
8135,growth_to,10,11
8136,had_the,11,11
8137,has_led,11,11
8138,has_significant,11,11
8139,has_some,11,11
8140,have_in,11,11
8141,have_led,11,11
8142,have_on,11,11
8143,have_zero,10,11
8144,here_it,11,11
8145,here_to,11,11
8146,here_we,11,11
8147,heterogeneous_firms,11,11
8148,high_probability,10,11
8149,high_wages,9,11
8150,higher_expected,9,11
8151,higher_for,11,11
8152,higher_income,10,11
8153,him_to,11,11
8154,household_level,11,11
8155,how_it,11,11
8156,hypotheses_are,10,11
8157,hypotheses_on,10,11
8158,identifiability_of,10,11
8159,if_each,11,11
8160,ii_and,11,11
8161,ill_posed,9,11
8162,imperfectly_competitive,11,11
8163,important_than,11,11
8164,impulse_response,10,11
8165,in_cities,9,11
8166,in_comparison,11,11
8167,in_excess,11,11
8168,in_family,9,11
8169,in_magnitude,11,11
8170,in_making,10,11
8171,in_mind,11,11
8172,in_national,11,11
8173,in_nominal,9,11
8174,in_policy,10,11
8175,in_quality,11,11
8176,in_view,10,11
8177,in_what,8,11
8178,income_by,11,11
8179,income_changes,9,11
8180,income_effects,10,11
8181,income_this,11,11
8182,incorporate_the,10,11
8183,independent_and,11,11
8184,industry_wage,5,11
8185,inferences_about,9,11
8186,infinitely_repeated,8,11
8187,instruments_and,11,11
8188,insurance_is,8,11
8189,intended_to,11,11
8190,introduce_new,10,11
8191,introduced_and,11,11
8192,introduced_into,11,11
8193,introduces_the,11,11
8194,investment_by,10,11
8195,investment_rates,7,11
8196,is_available,11,11
8197,is_close,11,11
8198,is_commonly,11,11
8199,is_constrained,11,11
8200,is_convex,10,11
8201,is_feasible,11,11
8202,is_identical,10,11
8203,is_identified,11,11
8204,is_it,11,11
8205,is_key,10,11
8206,is_largely,11,11
8207,is_maintained,11,11
8208,is_said,11,11
8209,is_so,11,11
8210,is_uncertain,11,11
8211,is_unlikely,11,11
8212,it_depends,11,11
8213,it_using,11,11
8214,its_asymptotic,11,11
8215,job_finding,7,11
8216,knowledge_about,11,11
8217,knowledge_and,11,11
8218,known_in,11,11
8219,large_as,11,11
8220,large_negative,11,11
8221,last_years,11,11
8222,learn_from,11,11
8223,level_this,11,11
8224,limited_to,11,11
8225,limits_on,10,11
8226,liquidity_and,8,11
8227,liquidity_trap,9,11
8228,literature_and,10,11
8229,literature_has,11,11
8230,literature_in,10,11
8231,little_or,11,11
8232,local_alternatives,10,11
8233,loss_from,11,11
8234,magnitudes_of,11,11
8235,main_findings,11,11
8236,marginal_rates,10,11
8237,market_as,10,11
8238,matched_to,11,11
8239,may_even,11,11
8240,may_help,11,11
8241,mean_variance,9,11
8242,measured_with,11,11
8243,measures_and,11,11
8244,mechanisms_in,11,11
8245,medium_of,10,11
8246,menu_of,10,11
8247,method_that,11,11
8248,model's_predictions,11,11
8249,model_an,11,11
8250,model_but,11,11
8251,money_balances,11,11
8252,money_holdings,9,11
8253,monitoring_and,10,11
8254,monopoly_price,10,11
8255,more_profitable,10,11
8256,more_responsive,11,11
8257,more_to,11,11
8258,much_to,11,11
8259,near_the,9,11
8260,neither_the,11,11
8261,net_benefits,9,11
8262,new_estimates,9,11
8263,new_measure,9,11
8264,new_technology,10,11
8265,new_tests,8,11
8266,nonlinear_regression,9,11
8267,nonparametric_identification,9,11
8268,nonparametric_models,8,11
8269,not_allow,10,11
8270,not_find,11,11
8271,not_necessary,11,11
8272,not_significantly,11,11
8273,observation_that,11,11
8274,observations_of,10,11
8275,observed_data,10,11
8276,obtained_under,11,11
8277,occurred_in,11,11
8278,of_allocations,11,11
8279,of_american,11,11
8280,of_binary,10,11
8281,of_cash,11,11
8282,of_commercial,8,11
8283,of_commitment,10,11
8284,of_cooperation,9,11
8285,of_corruption,9,11
8286,of_default,10,11
8287,of_differential,11,11
8288,of_distribution,11,11
8289,of_dividends,9,11
8290,of_federal,9,11
8291,of_financing,11,11
8292,of_firm's,11,11
8293,of_four,11,11
8294,of_having,11,11
8295,of_informational,11,11
8296,of_lifetime,8,11
8297,of_lower,11,11
8298,of_matching,10,11
8299,of_mean,10,11
8300,of_measurement,10,11
8301,of_multi,10,11
8302,of_open,9,11
8303,of_parametric,11,11
8304,of_parents,8,11
8305,of_payment,8,11
8306,of_per,11,11
8307,of_quasi,10,11
8308,of_reducing,11,11
8309,of_religious,7,11
8310,of_revenue,11,11
8311,of_risky,8,11
8312,of_series,11,11
8313,of_steady,10,11
8314,of_strategies,10,11
8315,of_theoretical,11,11
8316,of_theory,11,11
8317,of_transaction,11,11
8318,of_type,7,11
8319,of_unobserved,10,11
8320,of_values,10,11
8321,of_vector,8,11
8322,off_in,11,11
8323,on_crime,8,11
8324,on_factor,11,11
8325,on_foreign,9,11
8326,on_health,9,11
8327,on_information,11,11
8328,on_many,11,11
8329,on_money,7,11
8330,on_past,8,11
8331,ones_the,11,11
8332,optimal_pricing,9,11
8333,or_an,11,11
8334,or_its,11,11
8335,or_on,11,11
8336,other_aspects,11,11
8337,other_cases,11,11
8338,other_words,11,11
8339,others_the,11,11
8340,our_sample,11,11
8341,our_study,11,11
8342,our_tests,7,11
8343,over_which,11,11
8344,overcome_the,11,11
8345,owners_of,10,11
8346,paid_for,11,11
8347,paper_contains,11,11
8348,paper_finds,11,11
8349,parameter_in,10,11
8350,parameters_is,11,11
8351,pareto_improving,10,11
8352,pareto_optima,10,11
8353,pareto_optimum,10,11
8354,particular_attention,11,11
8355,parties_to,11,11
8356,parts_of,11,11
8357,path_is,10,11
8358,pattern_in,11,11
8359,payments_are,11,11
8360,plays_an,11,11
8361,point_identification,8,11
8362,policy_choices,9,11
8363,policy_instruments,10,11
8364,population_the,11,11
8365,portfolio_choice,11,11
8366,positions_in,10,11
8367,potential_to,10,11
8368,poverty_and,8,11
8369,practice_of,10,11
8370,prediction_is,10,11
8371,predictions_and,11,11
8372,predictions_in,11,11
8373,predictor_of,10,11
8374,preference_theory,9,11
8375,presented_which,11,11
8376,previous_literature,10,11
8377,price_competition,11,11
8378,price_elasticity,10,11
8379,price_movements,11,11
8380,price_vector,7,11
8381,prices_which,11,11
8382,pricing_behavior,9,11
8383,pricing_in,10,11
8384,primarily_by,11,11
8385,prisoner's_dilemma,11,11
8386,private_consumption,10,11
8387,private_good,9,11
8388,probabilities_and,11,11
8389,problems_which,11,11
8390,production_possibilities,11,11
8391,production_technology,11,11
8392,productivity_gains,11,11
8393,property_taxes,7,11
8394,property_the,11,11
8395,proposed_which,11,11
8396,proposes_an,11,11
8397,provide_strong,11,11
8398,public_housing,7,11
8399,public_interest,9,11
8400,purposes_of,11,11
8401,quantile_regression,7,11
8402,quarterly_data,9,11
8403,questions_about,11,11
8404,race_and,9,11
8405,raised_the,11,11
8406,ranging_from,10,11
8407,rank_dependent,6,11
8408,rate_changes,9,11
8409,rate_we,11,11
8410,rates_as,10,11
8411,rates_from,10,11
8412,rates_have,11,11
8413,rational_and,11,11
8414,rational_in,10,11
8415,ratios_of,11,11
8416,real_balances,9,11
8417,real_capital,7,11
8418,reason_is,11,11
8419,recent_studies,11,11
8420,recognized_that,10,11
8421,redistribution_of,10,11
8422,reduced_by,11,11
8423,refer_to,11,11
8424,reflecting_the,11,11
8425,regression_coefficient,8,11
8426,regression_of,11,11
8427,relations_are,10,11
8428,relationships_are,11,11
8429,rents_and,10,11
8430,require_the,10,11
8431,requires_the,11,11
8432,resource_stock,5,11
8433,result_to,11,11
8434,result_we,11,11
8435,results_do,11,11
8436,results_that,11,11
8437,return_and,9,11
8438,rich_and,10,11
8439,rich_countries,8,11
8440,rights_and,11,11
8441,risk_attitudes,9,11
8442,rule_and,11,11
8443,rule_of,11,11
8444,satisfied_in,11,11
8445,satisfies_the,11,11
8446,scarcity_of,10,11
8447,school_districts,8,11
8448,sealed_bid,7,11
8449,seasonally_adjusted,5,11
8450,second_moments,11,11
8451,section_iii,10,11
8452,sectional_data,11,11
8453,serves_as,11,11
8454,several_years,11,11
8455,sharing_and,10,11
8456,shock_to,10,11
8457,should_the,9,11
8458,shows_the,11,11
8459,significant_positive,11,11
8460,social_benefits,8,11
8461,social_norms,7,11
8462,solution_and,10,11
8463,solution_concepts,10,11
8464,specification_is,11,11
8465,spending_is,7,11
8466,spillover_effects,10,11
8467,squared_error,10,11
8468,squares_is,9,11
8469,stage_of,11,11
8470,standard_error,9,11
8471,standards_of,8,11
8472,state_equilibrium,10,11
8473,stationary_equilibria,8,11
8474,statistics_and,11,11
8475,still_be,11,11
8476,stochastic_general,11,11
8477,stocks_of,11,11
8478,strategic_substitutes,6,11
8479,strategy_in,10,11
8480,structural_equations,10,11
8481,students_who,8,11
8482,subjective_probability,10,11
8483,substitutability_between,11,11
8484,substitution_effect,10,11
8485,such_way,11,11
8486,suitable_for,11,11
8487,system_it,11,11
8488,system_this,11,11
8489,systems_in,11,11
8490,takes_into,11,11
8491,tastes_and,11,11
8492,tax_cut,5,11
8493,tax_evasion,5,11
8494,tax_policy,11,11
8495,tax_returns,9,11
8496,tax_subsidy,8,11
8497,taxes_in,11,11
8498,technology_of,11,11
8499,ten_years,11,11
8500,testable_implications,11,11
8501,than_with,11,11
8502,that_aggregate,11,11
8503,that_combines,11,11
8504,that_current,11,11
8505,that_expectations,10,11
8506,that_financial,10,11
8507,that_government,11,11
8508,that_income,11,11
8509,that_might,11,11
8510,that_occur,9,11
8511,that_on,10,11
8512,that_pay,8,11
8513,that_state,10,11
8514,that_takes,11,11
8515,that_uses,11,11
8516,the_actions,11,11
8517,the_bank,10,11
8518,the_bayesian,10,11
8519,the_capacity,11,11
8520,the_censored,7,11
8521,the_changing,10,11
8522,the_cobb,9,11
8523,the_cointegrating,6,11
8524,the_combined,10,11
8525,the_countries,11,11
8526,the_decentralized,9,11
8527,the_domain,10,11
8528,the_dramatic,11,11
8529,the_earlier,10,11
8530,the_elimination,11,11
8531,the_emphasis,11,11
8532,the_employer,11,11
8533,the_european,11,11
8534,the_experience,10,11
8535,the_experiments,10,11
8536,the_explanation,11,11
8537,the_field,10,11
8538,the_financing,10,11
8539,the_formal,11,11
8540,the_growing,10,11
8541,the_heterogeneity,11,11
8542,the_hypotheses,11,11
8543,the_independent,11,11
8544,the_instruments,10,11
8545,the_interests,11,11
8546,the_leading,11,11
8547,the_liml,6,11
8548,the_manager,7,11
8549,the_maximization,11,11
8550,the_measured,10,11
8551,the_mechanisms,11,11
8552,the_modern,11,11
8553,the_monte,8,11
8554,the_multivariate,10,11
8555,the_occurrence,11,11
8556,the_ols,11,11
8557,the_open,9,11
8558,the_payment,8,11
8559,the_payoffs,10,11
8560,the_peak,10,11
8561,the_plant,10,11
8562,the_poorest,8,11
8563,the_relationships,11,11
8564,the_requirement,11,11
8565,the_responses,11,11
8566,the_sale,11,11
8567,the_sets,10,11
8568,the_shock,10,11
8569,the_situation,10,11
8570,the_slutsky,8,11
8571,the_subjective,8,11
8572,the_substitution,10,11
8573,the_technique,10,11
8574,the_techniques,11,11
8575,the_temporary,8,11
8576,the_theorem,11,11
8577,the_theories,11,11
8578,the_von,11,11
8579,the_weight,10,11
8580,the_winner's,10,11
8581,the_worker,9,11
8582,the_worker's,10,11
8583,their_ability,10,11
8584,their_parents,9,11
8585,theoretical_work,11,11
8586,theory_can,10,11
8587,theory_this,11,11
8588,these_equilibria,11,11
8589,these_facts,11,11
8590,these_variables,11,11
8591,this_and,11,11
8592,this_game,10,11
8593,this_property,11,11
8594,this_rule,9,11
8595,though_it,11,11
8596,time_path,11,11
8597,to_attend,10,11
8598,to_borrow,10,11
8599,to_cash,10,11
8600,to_clarify,11,11
8601,to_compensate,10,11
8602,to_consumption,11,11
8603,to_credit,10,11
8604,to_dynamic,11,11
8605,to_earn,11,11
8606,to_employ,11,11
8607,to_encourage,11,11
8608,to_extract,11,11
8609,to_increases,11,11
8610,to_industry,10,11
8611,to_insure,11,11
8612,to_isolate,11,11
8613,to_justify,11,11
8614,to_motivate,11,11
8615,to_permit,11,11
8616,to_policy,11,11
8617,to_production,11,11
8618,to_receive,11,11
8619,to_remove,11,11
8620,to_specify,10,11
8621,to_them,11,11
8622,to_to,11,11
8623,too_high,9,11
8624,trade_costs,9,11
8625,tradeoff_between,11,11
8626,transfer_programs,9,11
8627,transfers_from,10,11
8628,transfers_of,10,11
8629,true_parameter,11,11
8630,turnover_and,10,11
8631,two_important,11,11
8632,two_or,11,11
8633,types_are,8,11
8634,uncertainty_we,11,11
8635,under_risk,11,11
8636,unemployment_spells,7,11
8637,units_of,10,11
8638,us_cities,9,11
8639,used_and,11,11
8640,useful_for,11,11
8641,uses_data,11,11
8642,using_detailed,11,11
8643,utility_maximizing,11,11
8644,valid_for,10,11
8645,variable_for,11,11
8646,variable_to,10,11
8647,variables_estimator,9,11
8648,variables_iv,11,11
8649,variables_such,11,11
8650,variables_this,10,11
8651,variables_to,11,11
8652,variances_of,11,11
8653,vice_versa,11,11
8654,views_of,11,11
8655,virtually_all,11,11
8656,voters_are,10,11
8657,wage_contracts,10,11
8658,wage_is,10,11
8659,walras'_law,7,11
8660,we_explain,11,11
8661,wealth_accumulation,9,11
8662,well_behaved,11,11
8663,well_documented,11,11
8664,were_made,11,11
8665,western_europe,8,11
8666,what_we,11,11
8667,which_consumers,11,11
8668,which_implies,11,11
8669,which_such,10,11
8670,which_these,11,11
8671,which_two,11,11
8672,while_this,11,11
8673,who_must,11,11
8674,will_reduce,11,11
8675,will_tend,11,11
8676,with_aggregate,11,11
8677,with_either,11,11
8678,with_good,10,11
8679,with_information,11,11
8680,with_or,11,11
8681,with_percent,11,11
8682,with_stochastic,10,11
8683,with_three,11,11
8684,with_uncertain,11,11
8685,work_hours,8,11
8686,workers_the,11,11
8687,world_in,11,11
8688,york_city,9,11
8689,zero_the,11,11
8690,accomplished_by,10,10
8691,actual_behavior,9,10
8692,addition_of,10,10
8693,advantage_and,9,10
8694,affecting_the,10,10
8695,affirmative_action,6,10
8696,after_an,10,10
8697,agency_costs,7,10
8698,agent_and,9,10
8699,aggregate_income,9,10
8700,aggregate_output,9,10
8701,aggregate_supply,10,10
8702,agreement_is,6,10
8703,aimed_at,9,10
8704,all_but,9,10
8705,allocated_to,10,10
8706,allowing_the,10,10
8707,allows_one,9,10
8708,also_analyze,10,10
8709,also_consider,10,10
